general_plant_id,if_edible,if_indoors,if_medicinal,if_poisonous,if_fruits,if_flowers,plant_type,plant_cycle,attracts,propagation,description
727,False,True,False,False,False,True,Tree,Every year,[],"[""Offsets"", ""Leaf Cutting"", ""Seed Propagation"", ""Division""]","Aloe suzannae, otherwise known as 'pocket aloe', is an amazing plant species. It is native to Namibia and South Africa, with its unique spikey leaves forming a rosette shape. It is well known for its health benefits and its resilience when it comes to droughts. It loves the sun and can survive in a variety of conditions, requiring minimal care. Its beautiful orange-yellow flowers appear in summer, adding an extra special touch. Aloe susannae is an amazing addition to any garden, adding a vibrant and colourful touch."
728,False,True,True,False,True,True,Herb,Herbaceous Perennial,[],"[""Division""]","Aloe vera is a fantastic plant species known for its many amazing health benefits. Consisting of thick leaves with a gel-like interior, aloe vera has long been used as a traditional remedy for treating skin conditions. It is a great source of vitamins, minerals, and amino acids, making it a great natural remedy for common ailments. Aloe vera is also incredibly versatile, with the gel and sap being used for everything from digestive disorders to eye health. It is even believed to reduce inflammation and improve circulation. With its myriad of benefits, aloe vera is definitely an amazing plant species."
729,True,False,True,False,False,True,Herb,Herbaceous Perennial,[],"[""Cutting"", ""Layering Propagation"", ""Division"", ""Grafting Propagation"", ""Air Layering Propagation"", ""Seed Propagation""]","Lemon verbena (Aloysia citriodora) is an amazing plant species with numerous amazing qualities. It is a perennial shrub that is native to the Mediterranean and South America with aromatic leaves and small, white flowers. It has a lemon scent that is ideal for use in herbal teas, desserts, and sauces. It is known to help with headaches, digestion, and anxiety and it is also an effective insect repellent. Lemon verbena contains high amounts of antioxidants that can help fight aging and boost the immune system. Its leaves are also edible and rich in vitamins and minerals such as calcium and vitamins A, C, and K - offering various health benefits. Overall, lemon verbena is an amazing plant species that is rich in antioxidants and provides many health benefits."
730,False,False,True,False,False,True,Shrub,Herbaceous Perennial,[],"[""Cutting"", ""Layering Propagation"", ""Grafting Propagation"", ""Division"", ""Seed Propagation""]","The sweet almond bush (Aloysia virgata) is an amazing plant species with plenty of uses. It has a delicate, sweet scent and beautiful white and pink blossoms that attract butterflies and hummingbirds. Its foliage is an elegant, bright green and it is generally low-maintenance and drought-resistant. It can be used medicinally as an antifungal, decongestant, and for skin care. Its leaves can also be used as a condiment due to its fragrant flavor, and its oil can be used for cooking and aromatherapy. All in all, sweet almond bush is a perfect addition to any garden!"
731,True,False,True,False,False,True,Herb,Herbaceous Perennial,[],"[""Division"", ""Stem Propagation"", ""Seed Propagation"", ""Air Layering Propagation""]","Siamese ginger, or Alpinia galanga, may be small, but it is certainly mighty. An easy to grow perennial herb, it is prized for its distinct flavor, which combines the peppery sweetness of ginger with a hint of lemon and a slight anise finish. An attractive ginger with light green foliage and vibrant pink blooms, it is used in a wide range of Asian dishes, adding complexity and brightness to any savory recipe. It can also be used in tea, tinctures, and herbal remedies, making Siamese ginger a truly versatile plant for health and well-being."
732,False,False,True,False,False,True,Herb,Herbaceous Perennial,[],"[""Division"", ""Cutting"", ""Seed Propagation"", ""Layering Propagation""]","Ginger Lily (Alpinia japonica) is an amazing plant - not only for its ornamental beauty but also for its unique scent and flavor. Its lush, green foliage and bell-shaped pink, white or yellow blossoms are beautiful and make for great landscaping specimens. Its leaves and roots can be used for herbal medicine and its scent is used in perfumes and soaps. Ginger Lily also has a unique flavor thats slightly spicy and sweet, giving it a deliciously complex taste. All in all, its no wonder why Ginger Lily is a popular choice for gardens and cooking."
733,True,False,True,False,False,True,Herb,Herbaceous Perennial,[],"[""Division"", ""Stem Propagation"", ""Air Layering Propagation"", ""Seed Propagation""]","The Shellplant (Alpinia zerumbet) is an amazing ornamental plants worthy of a spot in your garden. It's beautiful pink, white or yellow flowers are followed by stunning seedpods resembling either crinkled shells or the petals of a rose. Its lush green leaves add a lush tropical feel to any landscape. This tropical plant can be used for borders, mass plantings, or as an accent plant. It can also be used for pots or containers in areas where it can't survive in the ground due to cold temperatures. Shellplant is an incredibly versatile, easy to care for, and beautiful addition to any landscape."
734,False,False,False,False,False,True,Herb,Herbaceous Perennial,[],"[""Division"", ""Stem Propagation"", ""Air Layering Propagation"", ""Seed Propagation""]","Shell ginger (Alpinia zerumbet 'Variegata') is an amazing plant! This striking tropical perennial is prized for its bright red, yellow, and green variegated foliage, giving it a vivid, eye-catching appearance. The foliage is also fragrant and edible, with a slight gingery flavor. In summer, it blooms with white and pink cone-shaped flowers which attract pollinators. This low-maintenance plant grows best in part-shade, making it perfect for gardens with limited sunlight. It's also very tolerant of soil moisture and makes a great landscape plant due to its long-lasting foliage. With its beauty and ease of care, shell ginger is sure to be a hit in any garden!"
735,False,False,False,False,False,True,Bulb,Every year,[],"[""Division"", ""Cutting"", ""Seed Propagation"", ""Tissue Culture""]","Lily of the Incas, also known as Alstroemeria aurea, is a stunning herbaceous perennial flower known for its beauty and amazing durability. Featuring bright yellow and orange petals, the lily of the Incas makes an eye-catching addition to any garden. Its long-lasting blooms also make it an ideal choice for cut flower arrangements. The plant is also easy to care for and makes a great option for both experienced and novice gardeners alike. Its evergreen foliage provides additional interest and makes it a great choice for flower borders and flower beds. Lily of the Incas’ amazing durability, colorful blooms, and ease of care make it an ideal choice for anyone looking for a beautiful and reliable flower."
736,False,False,False,False,False,True,Bulb,Every year,[],"[""Division"", ""Cutting"", ""Seed Propagation"", ""Tissue Culture""]","Lily of the Incas (Alstroemeria 'Casablanca') is an amazing plant species due to its magnificent blooms and its hardiness in a variety of climates. It produces long-lasting, eye-catching flowers with white petals brilliantly striped with dark pink lines. It is a reliable, easy to maintain and drought-tolerant plant that blooms for most of the year and can flower even longer in mild climates. With a mature size up to 4 feet tall and wide, it adds a striking presence to any garden. Its majestic beauty and ability to thrive in a variety of conditions make it a great choice for both experienced and beginning gardeners alike."
