general_plant_id,if_edible,if_indoors,if_medicinal,if_poisonous,if_fruits,if_flowers,plant_type,plant_cycle,attracts,propagation,description
111,False,False,False,False,False,False,tree,Every year,[],"['Grafting Propagation', 'Cutting', 'Layering Propagation', 'Air Layering Propagation', 'Root Division']","Ryusen Japanese Maple (Acer palmatum 'Ryusen') is an amazing tree that is perfect for adding beauty and interest to any garden. Its green and yellow coloration, together with its layered and lacy structure, create truly remarkable works of art-like scenery. This magnificent tree can tolerate both full and partial sun and does not need excessive watering or pruning to thrive. Its small size and fascinating foliage make this an ideal choice for small yards or patio containers. Ryusen Japanese Maple showcases year-round interest with its colorful foliage, delicate shape, and interesting texture. With its ancient charm, it is the perfect addition to a garden and sure to bring a lifetime of joy to the home."
112,False,False,False,False,False,False,tree,Every year,[],"['Grafting Propagation', 'Layering Propagation', 'Cutting', 'Air Layering Propagation', 'Root Division']","The Sagara Nishiki Japanese Maple is an amazing tree. Its unique and delicate foliage is stunning, with variegated yellow and green leaves streaked with bright pink and creamy white. In spring and fall, the trees display stunning red blooms. This beautiful tree is hardy and can withstand temperatures as low as minus 15° Fahrenheit, making it an excellent choice for cooler climates. It also sports an upright growth habit and medium size, making it a great choice for front yards, patios, and gardens. Its lovely foliage, low maintenance, and cold tolerance make the Sagara Nishiki Japanese Maple one of the most sought after trees in landscaping."
113,False,False,False,False,False,False,tree,Every year,[],"['Grafting Propagation', 'Layering Propagation', 'Cutting', 'Air Layering Propagation', 'Root Division']","The Samurai Sword Japanese Maple (Acer palmatum 'Samarzam') is an amazing plant species. It is a small, deciduous tree with bright green foliage that turns to a dazzling reddish-purple in the summer and a vibrant red in the fall. It has remarkable, upright, fan-like, lobed leaves and is widely admired for its beauty, uniqueness and striking texture. Known for its resistance to disease and strong stem, the Samurai Sword Japanese Maple is perfect for any landscape. Its amazing texture and color make it an ideal specimen or accent tree for a garden."
114,False,False,False,False,False,False,tree,Every year,[],"['Grafting Propagation', 'Cutting', 'Layering Propagation', 'Air Layering Propagation', 'Root Division']","The Coral Bark Japanese Maple (Acer palmatum 'Sango Kaku') is an amazing plant. Its bright coral-red bark and green foliage create a stunning contrast, making it a statement piece in any landscape. The bright scarlet color of the bark further develops into a deep red shade as the season progresses. The lush green leaves, in turn, turn various shades of yellow and orange in the fall. It’s easy to maintain and relatively pest-free, making it a great option for anyone looking for a beautiful yet low-maintenance tree. Its slow-growing nature allows it to fit into almost any size garden. With proper care, its beauty can last for generations."
115,False,False,False,False,False,False,tree,Every year,[],"['Grafting Propagation', 'Layering Propagation', 'Cutting', 'Air Layering Propagation', 'Root Division']","The Sazanami Japanese Maple is a stunning cultivar with remarkable foliage. Its leaves have a beautiful reddish purple color with deep-toothed lobes, while its branchlets have a unique delicately wavy form. During autumn, the leaves turn an impressive yellow-red color. This feature gives the tree an interesting and attractive look throughout the year. The maple is also easy to maintain and can adapt to a variety of soil types and conditions. With its moderate growth rate and beautiful colors, the Sazanami Japanese Maple is a captivating addition to any garden or landscape."
116,False,False,False,False,False,True,tree,Every year,[],"['Grafting Propagation', 'Layering Propagation', 'Cutting', 'Air Layering Propagation', 'Root Division']","The Scolopendrifolium Japanese Maple is an amazing addition to your garden. Its unique, heavily lobed leaves offer a stunning burst of color, from green in the spring to yellow in the summer, and shades of red, orange, and purple in the fall. An added benefit is that it's low maintenance - it only needs to be watered occasionally, and requires minimal pruning. Plus, its slow-growing nature keeps it small and is ideal for smaller gardens. With its minimal upkeep and beautiful foliage, it's clear why the Scolopendrifolium Japanese Maple is such a popular plant."
117,False,False,False,False,False,False,tree,Every year,[],"['Grafting Propagation', 'Layering Propagation', 'Cutting', 'Air Layering Propagation', 'Root Division']","Seiryu Japanese Maple (Acer palmatum 'Seiryu') is an impressive and dramatic small tree, sure to add beauty and interest to any landscape. Its unusual deeply cut lobed foliage is a shimmering light green in the summer months, and turns a bright yellow-orange in fall. This slow-growing maple is easily maintained, maturing at only 10’ tall and half as wide, making it ideal for smaller gardens. With its naturally tapered form and minimal pruning, this delicate looking yet strong tree is sure to be the centerpiece of any garden."
118,False,False,False,False,True,True,tree,Every year,[],"['Grafting Propagation', 'Layering Propagation', 'Cutting', 'Air Layering Propagation', 'Root Division']","The Shaina Japanese Maple (Acer palmatum 'Shaina') is an incredibly soothing and rewarding plant species to have in your garden. Not only will its lacy foliage, which is tinged with pink or purple in the spring, provide a gorgeous visual aesthetic, but it will also go through a variety of changes in the fall, ranging from yellow, to red, to orange! The best part about this species is the fact that it will thrive in the full sun and tolerate partial shade. The low and wide-spreading structure of the plant makes it an excellent choice for smaller areas, as it doesn't take up a huge amount of space. An incredibly stunning and hardy species, the Shaina Japanese Maple is definitely worth considering!"
119,False,False,False,False,False,False,tree,Every year,[],"['Grafting Propagation', 'Layering Propagation', 'Cutting', 'Air Layering Propagation', 'Root Division']","The Sherwood Elfin Japanese Maple is notable for its vibrant foliage and beautiful form. Its foliage is a dark green hue with red highlights that erupt in the fall. This tree provides wonderful texture and contrast to gardens with its slow-growing, compact growth habit. Its small size makes it perfect for small gardens and patios, while its stunning foliage adds a stunning pop of color. Its low maintenance and easy to care for with minimal pruning required. The Sherwood Elfin Japanese Maple is an amazing addition to any garden and is sure to delight."
120,False,False,False,False,False,True,tree,Every year,[],"['Grafting Propagation', 'Cutting', 'Layering Propagation', 'Air Layering Propagation', 'Root Division']","The Sherwood Flame Japanese Maple is an amazing choice for your garden, with its striking aromas and showy foliage. Its delicate lacey leaves are an eye-catching mix of deep purple, bright green, and orange, making it a real standout among deciduous trees. This tree is also relatively low maintenance – once established it doesn't need much looking after. Hardiness in cold climates and full sun to part shade make it versatile and easy to grow. Plus, its vibrant color will light up your garden with a spectacular display in both spring and autumn, with brilliant fall foliage adding a grand finale to the year."
